date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:41:11	769/769	---M--	200	added ('OK')	image/png	etag:%22c47bc72696c979b9e5395da0546df14d%22	https://www.causesforanimals.com/files/theme/submit-bg-teal.png?1602164286	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/files/theme/submit-bg-teal2f12.png	(from https://www.causesforanimals.com/files/main_style.css?1602164286)
20:41:12	163/163	---M--	200	added ('OK')	image/png	etag:%224fd6def7a9a6cebf1be8301a8ed6c9ab%22	https://www.causesforanimals.com/files/theme/nav-green.png?1602164286	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/files/theme/nav-green2f12.png	(from https://www.causesforanimals.com/files/main_style.css?1602164286)
20:41:12	142/142	---M--	200	added ('OK')	image/png	etag:%223175f2de08a3208e422020b495ee0f3a%22	https://www.causesforanimals.com/files/theme/nav-sep.png?1602164286	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/files/theme/nav-sep2f12.png	(from https://www.causesforanimals.com/files/main_style.css?1602164286)
20:41:12	169/169	---M--	200	added ('OK')	image/png	etag:%2268cc652afce0841acdb07fefdd1faa8a%22	https://www.causesforanimals.com/files/theme/nav-current-teal.png?1602164286	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/files/theme/nav-current-teal2f12.png	(from https://www.causesforanimals.com/files/main_style.css?1602164286)
20:41:13	215/215	---M--	200	added ('OK')	image/png	etag:%225afadfa7f3a02c3533c42ccf97e88c8c%22	https://www.causesforanimals.com/files/theme/submenu-inner-teal.png?1602164286	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/files/theme/submenu-inner-teal2f12.png	(from https://www.causesforanimals.com/files/main_style.css?1602164286)
20:41:13	215/215	---M--	200	added ('OK')	image/png	etag:%225afadfa7f3a02c3533c42ccf97e88c8c%22	https://www.causesforanimals.com/files/theme/submenu-teal.png?1602164286	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/files/theme/submenu-teal2f12.png	(from https://www.causesforanimals.com/files/main_style.css?1602164286)
20:41:13	47223/47223	---M--	200	added ('OK')	image/png	etag:%22caadc76b07b8f49842d9a80d1bc2b342%22	https://www.causesforanimals.com/files/theme/tall-wrap-in-green.png?1602164286	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/files/theme/tall-wrap-in-green2f12.png	(from https://www.causesforanimals.com/files/main_style.css?1602164286)
20:41:13	1275/1275	---M--	200	added ('OK')	image/png	etag:%22142d687444337dc2b87aba5ece9d6254%22	https://www.causesforanimals.com/files/theme/banner-bot.png?1602164286	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/files/theme/banner-bot2f12.png	(from https://www.causesforanimals.com/files/main_style.css?1602164286)
20:41:15	101261/101261	---M--	200	added ('OK')	image/jpeg	etag:%221ff16863897c6c90566943fed69cd5eb%22	https://www.causesforanimals.com/files/theme/banner-short.jpg?1602164286	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/files/theme/banner-short2f12.jpg	(from https://www.causesforanimals.com/files/main_style.css?1602164286)
20:41:16	155293/155293	---M--	200	added ('OK')	image/jpeg	etag:%22835f4aa817bceee88a6c27b5d589b47d%22	https://www.causesforanimals.com/files/theme/banner-tall.jpg?1602164286	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/files/theme/banner-tall2f12.jpg	(from https://www.causesforanimals.com/files/main_style.css?1602164286)
20:41:16	3739/3739	---M--	404	error ('Not%20Found')	text/html	etag:%225f3c327d-e9b%22	https://www.causesforanimals.com/files/theme/no-header-wrap-in-greenb.png?1602164286	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/files/theme/no-header-wrap-in-greenb.d02f12.delayed	(from https://www.causesforanimals.com/files/main_style.css?1602164286)
20:41:16	35432/35432	---M--	200	added ('OK')	image/png	etag:%220fbb839a7d5311c70fa75229758d9539%22	https://www.causesforanimals.com/files/theme/short-wrap-in-green.png?1602164286	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/files/theme/short-wrap-in-green2f12.png	(from https://www.causesforanimals.com/files/main_style.css?1602164286)
20:41:16	3739/3739	---M--	404	error ('Not%20Found')	text/html	etag:%225f3c327d-e9b%22	https://www.causesforanimals.com/files/theme/landing-wrap-in-greena.png?1602164286	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/files/theme/landing-wrap-in-greena2f12.png	(from https://www.causesforanimals.com/files/main_style.css?1602164286)
20:41:17	238/238	---M--	200	added ('OK')	image/png	etag:%225969333cb1ab2017c1bed004998ec393%22	https://www.causesforanimals.com/files/theme/footer-wrap-green.png?1602164286	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/files/theme/footer-wrap-green2f12.png	(from https://www.causesforanimals.com/files/main_style.css?1602164286)
20:41:17	128/128	---M--	200	added ('OK')	image/png	etag:%22fbb2e6daca31e8088e256d48e2cadbd1%22	https://www.causesforanimals.com/files/theme/field.png?1602164286	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/files/theme/field2f12.png	(from https://www.causesforanimals.com/files/main_style.css?1602164286)
20:41:18	3972/3972	---M--	200	added ('OK')	image/png	etag:%221f692099204f456be79561ecf345e511%22	https://www.causesforanimals.com/files/theme/button-green.png?1602164286	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/files/theme/button-green2f12.png	(from https://www.causesforanimals.com/files/main_style.css?1602164286)
20:41:18	90964/90964	---M--	200	added ('OK')	image/jpeg	etag:%22448b7560e33fd218f782f8c460b573e6%22	https://www.causesforanimals.com/files/theme/banner-landing.jpg?1602164286	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/files/theme/banner-landing2f12.jpg	(from https://www.causesforanimals.com/files/main_style.css?1602164286)
20:41:18	3739/3739	---M--	404	error ('Not%20Found')	text/html	etag:%225f3c327d-e9b%22	https://www.causesforanimals.com/files/theme/button-large-teal.png?1602164286	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/files/theme/button-large-teal2f12.png	(from https://www.causesforanimals.com/files/main_style.css?1602164286)
20:41:18	1493/1493	---M--	200	added ('OK')	image/png	etag:%220d4fc0c9800e532db5857c2eae7620ab%22	https://www.causesforanimals.com/files/theme/button-highlight-large-teal.png?1602164286	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/files/theme/button-highlight-large-teal2f12.png	(from https://www.causesforanimals.com/files/main_style.css?1602164286)
20:41:19	1568/1568	---M--	200	added ('OK')	image/png	etag:%227a152c6a3814904f9df4eaff26bc73f9%22	https://www.causesforanimals.com/files/theme/button-highlight-teal.png?1602164286	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/files/theme/button-highlight-teal2f12.png	(from https://www.causesforanimals.com/files/main_style.css?1602164286)
20:41:21	3803/3803	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2009%20Oct%202020%2012:41:22%20GMT	https://www.causesforanimals.com/o	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/o	(from http://cdn2.editmysite.com/js/site/main.js?buildTime=1602094292)
20:41:22	3803/3803	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2009%20Oct%202020%2012:41:22%20GMT	https://www.causesforanimals.com/mustache.js	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/mustache.js	(from http://cdn2.editmysite.com/js/site/main.js?buildTime=1602094292)
20:41:23	3803/3803	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2009%20Oct%202020%2012:41:23%20GMT	https://www.causesforanimals.com/formSubmit.php	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/formSubmit.php	(from http://cdn2.editmysite.com/js/site/main.js?buildTime=1602094292)
20:41:23	3803/3803	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2009%20Oct%202020%2012:41:23%20GMT	https://www.causesforanimals.com/formSubmitAjax.php	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/formSubmitAjax.php	(from http://cdn2.editmysite.com/js/site/main.js?buildTime=1602094292)
20:41:23	3803/3803	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2009%20Oct%202020%2012:41:24%20GMT	https://www.causesforanimals.com/weebly/libraries/videojs/video-js.swf	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/weebly/libraries/videojs/video-js.swf	(from http://cdn2.editmysite.com/js/site/main.js?buildTime=1602094292)
20:41:25	3803/3803	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2009%20Oct%202020%2012:41:24%20GMT	https://www.causesforanimals.com/AppleWebKit/	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/AppleWebKit/index.html	(from http://cdn2.editmysite.com/js/site/main.js?buildTime=1602094292)
20:41:25	3803/3803	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2009%20Oct%202020%2012:41:25%20GMT	https://www.causesforanimals.com/Mobile/	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/Mobile/index.html	(from http://cdn2.editmysite.com/js/site/main.js?buildTime=1602094292)
20:41:25	24304/24304	---M--	200	added ('OK')	image/jpeg	etag:%22efa099cd0b0a55cc06ca04dcdc485491%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/published/caswebbanner-02_1.jpg?1553390451	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/published/caswebbanner-02_12abb.jpg	(from https://www.causesforanimals.com/)
20:41:25	5731/5731	---M--	200	added ('OK')	image/jpeg	etag:%226e31eabb4cf83c0bb7eed16840aae3ca%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/7698371.jpg?1500449047	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/76983715aef.jpg	(from https://www.causesforanimals.com/)
20:41:25	7541/7541	---M--	200	added ('OK')	image/jpeg	etag:%2237f8b91cdf19e93e9d6d34d0b7649d35%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/published/1285998.jpg?1500449036	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/published/12859988efb.jpg	(from https://www.causesforanimals.com/)
20:41:26	5826/5826	---M--	200	added ('OK')	image/jpeg	etag:%22fc0404a51f5957049ce7948b64fd3c88%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/published/6846160.jpg?1547723964	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/published/6846160c238.jpg	(from https://www.causesforanimals.com/)
20:41:26	7767/7767	---M--	200	added ('OK')	image/jpeg	etag:%220728455fe13a64d95e2692a495000cbc%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/4280113.jpg?1500449012	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/4280113677d.jpg	(from https://www.causesforanimals.com/)
20:41:26	36869/36869	---M-Z	200	added ('OK')	text/html	etag:W/%22b21d1c41a3bde414ba8d271ff0fff5f1-gzip%22	https://www.causesforanimals.com/sponsor-a-cas-dog.html	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/sponsor-a-cas-dog.html	(from https://www.causesforanimals.com/)
20:41:27	7574/7574	---M--	200	added ('OK')	image/jpeg	etag:%22b86cf96950d93a66df4631b8640ffb7d%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/1468960.jpg?1500448716	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/1468960f2a5.jpg	(from https://www.causesforanimals.com/)
20:41:27	6139/6139	---M--	200	added ('OK')	image/jpeg	etag:%227b801af5cfb260922a0230def4d77528%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/947484.jpg?1500448720	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/947484d4ef.jpg	(from https://www.causesforanimals.com/)
20:41:28	6622/6622	---M--	200	added ('OK')	image/jpeg	etag:%22f2e182efa605d08f5f7b9b064abc642b%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/9142838.jpg?1500448732	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/9142838fbd4.jpg	(from https://www.causesforanimals.com/)
20:41:28	6805/6805	---M--	200	added ('OK')	image/jpeg	etag:%22f4b71a7935959e9aa3deb6efc2e420b6%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/published/1280143.jpg?1500448725	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/published/1280143970c.jpg	(from https://www.causesforanimals.com/)
20:41:28	7571/7571	---M--	200	added ('OK')	image/jpeg	etag:%22371be722eeeb1a1a5b6346a1b60d21c3%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/published/109504.jpg?1552953708	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/published/109504a9b0.jpg	(from https://www.causesforanimals.com/)
20:41:28	6961/6961	---M--	200	added ('OK')	image/jpeg	etag:%2257eaa8f3b3db318f58928b29598b205f%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/199898.jpg?1532658147	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/199898d648.jpg	(from https://www.causesforanimals.com/)
20:41:29	3442/3442	---M--	200	added ('OK')	image/jpeg	etag:%22f5a61987194b25256246ac99db1c3518%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/__4189081.jpg	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/__4189081.jpg	(from https://www.causesforanimals.com/)
20:41:29	101872/101872	---M--	200	added ('OK')	image/jpeg	etag:%2240625f7799c55121005f02e52cc83a44%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/published/plcfooddriveoct2020.jpg?1601957250	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/published/plcfooddriveoct2020fcf2.jpg	(from https://www.causesforanimals.com/)
20:41:29	3442/3442	---M--	200	added ('OK')	image/jpeg	etag:%22f5a61987194b25256246ac99db1c3518%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/__4189086.jpg	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/__4189086.jpg	(from https://www.causesforanimals.com/)
20:41:30	2045/2045	---M--	200	added ('OK')	image/jpeg	etag:%22bb6b989b87e816ec2ffa23070e0f4fdc%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/published/news-button_2.jpg	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/published/news-button_2.jpg	(from https://www.causesforanimals.com/)
20:41:30	26350/26350	---M--	200	added ('OK')	image/jpeg	etag:%22248d93c7be29795de0998c1baac1c9c8%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/lon4.jpg?1594096209	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/lon47478.jpg	(from https://www.causesforanimals.com/)
20:41:30	3442/3442	---M--	200	added ('OK')	image/jpeg	etag:%22f5a61987194b25256246ac99db1c3518%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/__4189079.jpg	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/__4189079.jpg	(from https://www.causesforanimals.com/)
20:41:30	2045/2045	---M--	200	added ('OK')	image/jpeg	etag:%22bb6b989b87e816ec2ffa23070e0f4fdc%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/news-button.jpg?1586241476	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/news-button839b.jpg	(from https://www.causesforanimals.com/)
20:41:31	3442/3442	---M--	200	added ('OK')	image/jpeg	etag:%22f5a61987194b25256246ac99db1c3518%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/__4189080.jpg	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/__4189080.jpg	(from https://www.causesforanimals.com/)
20:41:31	2045/2045	---M--	200	added ('OK')	image/jpeg	etag:%22bb6b989b87e816ec2ffa23070e0f4fdc%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/published/news-button_1.jpg	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/published/news-button_1.jpg	(from https://www.causesforanimals.com/)
20:41:31	3442/3442	---M--	200	added ('OK')	image/jpeg	etag:%22f5a61987194b25256246ac99db1c3518%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/__4188994.jpg	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/__4188994.jpg	(from https://www.causesforanimals.com/)
20:41:32	3442/3442	---M--	200	added ('OK')	image/jpeg	etag:%22f5a61987194b25256246ac99db1c3518%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/__4189078.jpg	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/__4189078.jpg	(from https://www.causesforanimals.com/)
20:41:32	52052/52052	---M--	200	added ('OK')	image/jpeg	etag:%22f9065957c7801a3415fd6af6edd24d7e%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/6891877.jpg	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/6891877.jpg	(from https://www.causesforanimals.com/)
20:41:32	3442/3442	---M--	200	added ('OK')	image/jpeg	etag:%22f5a61987194b25256246ac99db1c3518%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/__4189068.jpg	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/__4189068.jpg	(from https://www.causesforanimals.com/)
20:41:35	3434/3434	---M--	200	added ('OK')	image/png	etag:%2222d7478d7d87858ddc07bec0d2d15af2%22	http://cdn2.editmysite.com/images/util/videojs/play-icon.png?1602094292	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/cdn2.editmysite.com/images/util/videojs/play-icona9a4.png	(from https://www.causesforanimals.com/)
20:41:36	6448/6448	---M--	200	added ('OK')	image/png	etag:%22125b63f21f0b6dbc58089378e2bd996f%22	http://cdn2.editmysite.com/images/util/videojs/@2x/play-icon.png?1602094292	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/cdn2.editmysite.com/images/util/videojs/@2x/play-icona9a4.png	(from https://www.causesforanimals.com/)
20:41:36	3442/3442	---M--	200	added ('OK')	image/jpeg	etag:%22f5a61987194b25256246ac99db1c3518%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/__4189054.jpg	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/__4189054.jpg	(from https://www.causesforanimals.com/)
20:41:38	9240/9240	---M--	200	added ('OK')	image/jpeg	etag:%22ee6fa613fe2ffe7dfa7d03b7811e07ac%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/layoutpageslanscape-pages-2020-05-29-07-40-36.jpg?1590895118	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/layoutpageslanscape-pages-2020-05-29-07-40-36f179.jpg	(from https://www.causesforanimals.com/)
20:41:38	3442/3442	---M--	200	added ('OK')	image/jpeg	etag:%22f5a61987194b25256246ac99db1c3518%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/__4189011.jpg	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/__4189011.jpg	(from https://www.causesforanimals.com/)
20:41:43	34802/34802	---M--	200	added ('OK')	image/jpeg	etag:%222fa4ea523cc59d9eafefe2b5d3493e51%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/published/119020477-1595254133969609-5451544324017593001-n.jpg?1599619436	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/published/119020477-1595254133969609-5451544324017593001-nd317.jpg	(from https://www.causesforanimals.com/)
20:41:44	102422/102422	---M--	200	added ('OK')	image/jpeg	etag:%22effc14a6aa846ee2ec71809e86c80178%22	http://www.weebly.com/uploads/1/0/8/3/10832582/why_adopt_not_purchase__446.jpg	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.weebly.com/uploads/1/0/8/3/10832582/why_adopt_not_purchase__446.jpg	(from https://www.causesforanimals.com/)
20:41:44	48127/48127	---M--	200	added ('OK')	image/jpeg	etag:%2208e384ea91a5594d58797c7a2af54e2b%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/published/118790163-1592344827593873-3046380165980877041-o.jpg?1599619487	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/published/118790163-1592344827593873-3046380165980877041-o1e8e.jpg	(from https://www.causesforanimals.com/)
20:41:45	57444/57444	---M--	200	added ('OK')	image/jpeg	etag:%22ec354d6f7389debeb18f22a69bb58fdb%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/published/117883010-1580197025475320-7811631670225422103-o.jpg?1599619528	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/published/117883010-1580197025475320-7811631670225422103-o5bb0.jpg	(from https://www.causesforanimals.com/)
20:41:46	42138/42138	---M--	200	added ('OK')	image/jpeg	etag:%224e2451b3968cecc0eff4e7324a08a52a%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/published/117338879-1575817815913241-3323235353570869940-o.jpg?1599619645	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/published/117338879-1575817815913241-3323235353570869940-oa3a2.jpg	(from https://www.causesforanimals.com/)
20:41:47	5883/5883	---M--	200	added ('OK')	image/jpeg	etag:%2202d30121d85984cd747f5f8b1f700f18%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/layoutpageslanscape-pages_24.jpg?1526364561	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/layoutpageslanscape-pages_24c8fd.jpg	(from https://www.causesforanimals.com/)
20:41:47	3442/3442	---M--	200	added ('OK')	image/jpeg	etag:%22f5a61987194b25256246ac99db1c3518%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/__4189004.jpg	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/__4189004.jpg	(from https://www.causesforanimals.com/)
20:41:48	4226/4226	---M--	200	added ('OK')	image/jpeg	etag:%22ecfea43a7b84e6645b3537f17e26fffb%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/home-the-floral-side-2019-04-08-18-17-17_orig.jpg	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/home-the-floral-side-2019-04-08-18-17-17_orig.jpg	(from https://www.causesforanimals.com/)
20:41:48	10169/10169	---M--	200	added ('OK')	image/jpeg	etag:%226c14c37ac24e7c9e09e0693f3102a687%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/published/buy-a-bracelet-from-the-rescue-bracelet-therescuebracelet-com-and-sgd-10-per-bracelet-goes-to-161668887328148-274-causes-for-animals-singapore-proceeds-will-be-used-to-fund-food-and-medical-treatments-for-both-street-and-shelter-dog.jpg?1554718413	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/published/buy-a-bracelet-from-the-rescue-bracelet-therescuebracelet-com-and-sgd-10-per-bracelet-goes-to-161668	(from https://www.causesforanimals.com/)
20:41:49	8645/8645	---M--	200	added ('OK')	image/jpeg	etag:%2275f940ae74384f72b215c042ca73daea%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/published/20108524-818777938283903-7419465257396697162-n.jpg?1501899460	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/published/20108524-818777938283903-7419465257396697162-n1581.jpg	(from https://www.causesforanimals.com/)
20:41:49	13907/13907	---M--	200	added ('OK')	image/jpeg	etag:%228ba55ab09bb5104319ec387d7f76f1f2%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/published/15235673-692103680951330-287479612980714223-o.jpg?1561600328	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/published/15235673-692103680951330-287479612980714223-offcc.jpg	(from https://www.causesforanimals.com/)
20:41:49	39556/39556	---M--	200	added ('OK')	image/jpeg	etag:%22f40d2eb24b0e81352d17f7e39961ffa2%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/ezlivinglogo_1_orig.jpg	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/ezlivinglogo_1_orig.jpg	(from https://www.causesforanimals.com/)
20:41:49	3442/3442	---M--	200	added ('OK')	image/jpeg	etag:%22f5a61987194b25256246ac99db1c3518%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/__4188991_orig.jpg	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/__4188991_orig.jpg	(from https://www.causesforanimals.com/)
