id,image,details,hdb_approved,gender,date_of_birth,name,age
178,https://cdn2.thedogapi.com/images/xv365V4P_.jpg,"Charming, Fearless, Keen, Alert, Confident, Faithful",False,M,2017,Shiba Inu,3
179,https://cdn2.thedogapi.com/images/bJqrD40we.jpg,"Charming, Fearless, Keen, Alert, Confident, Faithful",True,M,2013,Shiba Inu,7
180,https://cdn2.thedogapi.com/images/xJJyuYXJS.jpg,"Charming, Fearless, Keen, Alert, Confident, Faithful",True,F,2014,Shiba Inu,6
181,https://cdn2.thedogapi.com/images/SMa0dyTLx.jpg,"Trainable, Good-natured, Devoted, Lively, Playful, Intelligent",False,F,2017,Standard Schnauzer,3
182,https://cdn2.thedogapi.com/images/YrCbmNAvH.jpg,"Trainable, Good-natured, Devoted, Lively, Playful, Intelligent",True,F,2011,Standard Schnauzer,9
183,https://cdn2.thedogapi.com/images/_WWmAUUgU.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,F,2011,Milo,9
184,https://cdn2.thedogapi.com/images/jNvZdgkyl.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,F,2008,Lacey,12
185,https://cdn2.thedogapi.com/images/SyfsC19NQ_1280.jpg,"Loyal, Independent, Intelligent, Brave",True,F,2014,Akbash Dog,6
186,https://cdn2.thedogapi.com/images/HJq5ke5Nm_1280.jpg,"Friendly, Alert, Reserved, Intelligent, Protective",True,F,2010,American Eskimo Dog (Miniature),10
187,https://cdn2.thedogapi.com/images/Hyq1ge9VQ_1280.jpg,"Friendly, Energetic, Alert, Loyal, Intelligent, Eager",False,M,2014,Australian Kelpie,6
188,https://cdn2.thedogapi.com/images/Sypubg54Q_1280.jpg,"Friendly, Alert, Dignified, Intelligent, Calm",False,F,2013,Chinook,7
189,https://cdn2.thedogapi.com/images/SkJ3blcN7_1280.jpg,"Outgoing, Friendly, Energetic, Playful, Sensitive, Intelligent, Active",True,F,2018,Dalmatian,2
190,https://cdn2.thedogapi.com/images/By4A-eqVX_1280.jpg,"Strong Willed, Mischievous, Affectionate, Energetic, Playful, Companionable, Gentle, Hard-working, Intelligent, Eager, People-Oriented",True,M,2008,English Setter,12
191,https://cdn2.thedogapi.com/images/By-hGecVX_1280.jpg,"Respectful, Lively, Intelligent, Dominant, Protective, Trainable",False,M,2008,Irish Terrier,12
192,https://cdn2.thedogapi.com/images/S1GAGg9Vm_1280.jpg,"Agile, Obedient, Playful, Quick, Sturdy, Bright",False,F,2014,Keeshond,6
193,https://cdn2.thedogapi.com/images/HJd0XecNX_1280.jpg,"Extroverted, Friendly, Sociable, Playful, Intelligent, Active",False,M,2010,Pomeranian,10
194,https://cdn2.thedogapi.com/images/Hkxk4ecVX_1280.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,M,2014,Poodle (Miniature),6
195,https://cdn2.thedogapi.com/images/rJa29l9E7_1280.jpg,"Affectionate, Lively, Responsive, Alert, Loyal, Reserved, Playful, Gentle, Intelligent, Active, Trainable, Strong",False,M,2012,Shetland Sheepdog,8
196,https://cdn2.thedogapi.com/images/H1zSie9V7_1280.jpg,"Reliable, Fearless, Bold, Affectionate, Loyal, Intelligent, Courageous",True,F,2008,Staffordshire Bull Terrier,12
197,https://cdn2.thedogapi.com/images/B17ase9V7_1280.jpg,"Friendly, Spirited, Alert, Loyal, Playful, Intelligent",False,M,2010,Toy Fox Terrier,10
198,https://cdn2.thedogapi.com/images/BJ0dMpaEX.gif,"Aloof, Clownish, Dignified, Independent, Happy",True,F,2017,Layla,3
199,https://cdn2.thedogapi.com/images/H16czapNX.gif,"Aloof, Clownish, Dignified, Independent, Happy",True,F,2015,Allie,5
200,https://cdn2.thedogapi.com/images/r1VV7pTV7.gif,"Aloof, Clownish, Dignified, Independent, Happy",True,F,2015,Macy,5
201,https://cdn2.thedogapi.com/images/H1iHQpaVX.gif,"Aloof, Clownish, Dignified, Independent, Happy",True,M,2016,Jackson,4
202,https://cdn2.thedogapi.com/images/B1vimaTE7.gif,"Aloof, Clownish, Dignified, Independent, Happy",True,F,2013,Sherman,7
203,https://cdn2.thedogapi.com/images/HJccBTpE7.gif,"Aloof, Clownish, Dignified, Independent, Happy",True,M,2014,Josie,6
204,https://cdn2.thedogapi.com/images/BJ2Wq664X.gif,"Aloof, Clownish, Dignified, Independent, Happy",True,F,2010,Shadow,10
205,https://cdn2.thedogapi.com/images/ByxuuunBX_1280.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,F,2015,Dolce,5
206,https://cdn2.thedogapi.com/images/B1D5u_hBm_1280.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,F,2016,Sammy,4
207,https://cdn2.thedogapi.com/images/B13NtuhSm_1280.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,M,2016,Loki,4
208,https://cdn2.thedogapi.com/images/h23HQAljB_1280.jpg,"Aloof, Clownish, Dignified, Independent, Happy",False,M,2011,Sadie,9
209,https://cdn2.thedogapi.com/images/xQRazPrRB.jpg,"Friendly, Assertive, Energetic, Loyal, Gentle, Confident, Dominant",True,F,2009,American Bulldog,11
210,https://cdn2.thedogapi.com/images/sqQJDtbpY.jpg,"Strong Willed, Stubborn, Friendly, Clownish, Affectionate, Loyal, Obedient, Intelligent, Courageous",False,M,2014,American Bully,6
211,https://cdn2.thedogapi.com/images/ikfu-FNqJ.jpg,"Kind, Sweet-Tempered, Loyal, Independent, Intelligent, Loving",False,M,2011,American Foxhound,9
212,https://cdn2.thedogapi.com/images/VTbymwKqG.jpg,"Aloof, Clownish, Dignified, Independent, Happy",False,F,2011,Afghan Hound,9
213,https://cdn2.thedogapi.com/images/NaMI1H-PZ.jpg,"Docile, Alert, Responsive, Dignified, Composed, Friendly, Receptive, Faithful, Courageous",False,F,2016,Akita,4
214,https://cdn2.thedogapi.com/images/kuvpGHCzm.jpg,"Loving, Protective, Trainable, Dutiful, Responsible",False,M,2012,Alapaha Blue Blood Bulldog,8
215,https://cdn2.thedogapi.com/images/LMjrDDwSJ.jpg,"Friendly, Energetic, Loyal, Gentle, Confident",True,M,2017,Alaskan Husky,3
216,https://cdn2.thedogapi.com/images/WinSPF9rK.jpg,"Aloof, Clownish, Dignified, Independent, Happy",False,F,2013,Prince,7
217,https://cdn2.thedogapi.com/images/AGwyOtfwl.jpg,"Aloof, Clownish, Dignified, Independent, Happy",False,M,2013,Chico,7
218,https://cdn2.thedogapi.com/images/hjv6apFgn.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,F,2011,George,9
219,https://cdn2.thedogapi.com/images/dS8e39G_B.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,M,2015,Buddy,5
220,https://cdn2.thedogapi.com/images/kQlnmSOxL.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,F,2017,Ranger,3
221,https://cdn2.thedogapi.com/images/anIClTXyD.jpg,"Aloof, Clownish, Dignified, Independent, Happy",False,F,2010,Monkey,10
222,https://cdn2.thedogapi.com/images/aQ2yTXC_C.jpg,"Aloof, Clownish, Dignified, Independent, Happy",False,F,2018,Gizmo,2
223,https://cdn2.thedogapi.com/images/nOCDoSdVs.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,M,2018,Josie,2
224,https://cdn2.thedogapi.com/images/Q2KxfeDLb.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,F,2010,Chanel,10
225,https://cdn2.thedogapi.com/images/kzcMOroSg.jpg,"Cautious, Energetic, Loyal, Obedient, Protective, Brave",True,F,2016,Australian Cattle Dog,4
226,https://cdn2.thedogapi.com/images/x-LJYrq37.jpg,"Cautious, Energetic, Loyal, Obedient, Protective, Brave",False,F,2017,Australian Cattle Dog,3
227,https://cdn2.thedogapi.com/images/h_7oXAarE.jpg,"Self-confidence, Hardy, Lively, Alert, Intelligent, Active",True,M,2014,Bearded Collie,6
228,https://cdn2.thedogapi.com/images/yxsOLj-GU.jpg,"Self-confidence, Hardy, Lively, Alert, Intelligent, Active",True,F,2018,Bearded Collie,2
229,https://cdn2.thedogapi.com/images/PJvRHYfs1.jpg,"Self-confidence, Hardy, Lively, Alert, Intelligent, Active",False,M,2016,Bearded Collie,4
230,https://cdn2.thedogapi.com/images/UZtLVvNhE.jpg,"Self-confidence, Hardy, Lively, Alert, Intelligent, Active",True,F,2012,Bearded Collie,8
231,https://cdn2.thedogapi.com/images/B8zP8i5W5.jpg,"Self-confidence, Hardy, Lively, Alert, Intelligent, Active",True,F,2011,Bearded Collie,9
232,https://cdn2.thedogapi.com/images/XzvYXKK4K.jpg,"Tenacious, Keen, Energetic, Responsive, Alert, Intelligent",True,M,2012,Border Collie,8
233,https://cdn2.thedogapi.com/images/ZfQGth6-x.jpg,"Tenacious, Keen, Energetic, Responsive, Alert, Intelligent",False,M,2016,Border Collie,4
234,https://cdn2.thedogapi.com/images/8X9vWcGdt.jpg,"Tenacious, Keen, Energetic, Responsive, Alert, Intelligent",False,M,2016,Border Collie,4
235,https://cdn2.thedogapi.com/images/3s4QqsTxZ.jpg,"Tenacious, Keen, Energetic, Responsive, Alert, Intelligent",True,M,2008,Border Collie,12
236,https://cdn2.thedogapi.com/images/4NWunSWE1.jpg,"Trainable, Protective, Sweet-Tempered, Keen, Active",False,M,2008,Bull Terrier,12
237,https://cdn2.thedogapi.com/images/VSraIEQGd.jpg,"Trainable, Protective, Sweet-Tempered, Keen, Active",False,M,2018,Bull Terrier,2
238,https://cdn2.thedogapi.com/images/Pxdz3FZQt.jpg,"Trainable, Friendly, Affectionate, Playful, Quiet, Faithful",False,F,2014,Cocker Spaniel,6
239,https://cdn2.thedogapi.com/images/yddakJGig.jpg,"Trainable, Friendly, Affectionate, Playful, Quiet, Faithful",True,F,2012,Cocker Spaniel,8
240,https://cdn2.thedogapi.com/images/jPiMLwaJh.jpg,"Playful, Loyal, Independent, Intelligent, Happy, Vocal",False,M,2014,Finnish Spitz,6
241,https://cdn2.thedogapi.com/images/pSoC1qW8n.jpg,"Playful, Loyal, Independent, Intelligent, Happy, Vocal",False,M,2018,Finnish Spitz,2
242,https://cdn2.thedogapi.com/images/BW9WnXl3E.jpg,"Playful, Loyal, Independent, Intelligent, Happy, Vocal",True,M,2013,Finnish Spitz,7
243,https://cdn2.thedogapi.com/images/gJA_mt09Q.jpg,"Playful, Loyal, Independent, Intelligent, Happy, Vocal",True,F,2011,Finnish Spitz,9
244,https://cdn2.thedogapi.com/images/np1LyfUrh.jpg,"Benevolent, Agile, Alert, Intelligent, Active, Territorial",False,F,2009,Kooikerhondje,11
245,https://cdn2.thedogapi.com/images/KRxg5MIJJ.jpg,"Benevolent, Agile, Alert, Intelligent, Active, Territorial",True,M,2015,Kooikerhondje,5
246,https://cdn2.thedogapi.com/images/ZcMM_Og7i.jpg,"Benevolent, Agile, Alert, Intelligent, Active, Territorial",True,M,2012,Kooikerhondje,8
247,https://cdn2.thedogapi.com/images/Sh2s-ZKMS.jpg,"Friendly, Lively, Gentle, Watchful, Calm",False,M,2010,Saint Bernard,10
248,https://cdn2.thedogapi.com/images/DArkgQw59.jpg,"Friendly, Lively, Gentle, Watchful, Calm",False,M,2013,Saint Bernard,7
249,https://cdn2.thedogapi.com/images/K9nzmg0TL.jpg,"Friendly, Lively, Gentle, Watchful, Calm",True,F,2014,Saint Bernard,6
250,https://cdn2.thedogapi.com/images/lDBxtskPl.jpg,"Aloof, Reserved, Intelligent, Quiet",True,F,2017,Saluki,3
251,https://cdn2.thedogapi.com/images/Mncs8eeby.jpg,"Aloof, Reserved, Intelligent, Quiet",False,M,2017,Saluki,3
252,https://cdn2.thedogapi.com/images/BwojUdDKe.jpg,"Charming, Fearless, Keen, Alert, Confident, Faithful",False,M,2011,Shiba Inu,9
253,https://cdn2.thedogapi.com/images/Z0MReRD8G.jpg,"Charming, Fearless, Keen, Alert, Confident, Faithful",False,M,2013,Shiba Inu,7
254,https://cdn2.thedogapi.com/images/GZbsnFkqD.jpg,"Charming, Fearless, Keen, Alert, Confident, Faithful",True,M,2009,Shiba Inu,11
255,https://cdn2.thedogapi.com/images/XuF0yCht6.jpg,"Charming, Fearless, Keen, Alert, Confident, Faithful",True,M,2012,Shiba Inu,8
256,https://cdn2.thedogapi.com/images/ygzwOZd_L.jpg,"Charming, Fearless, Keen, Alert, Confident, Faithful",False,M,2008,Shiba Inu,12
257,https://cdn2.thedogapi.com/images/b-_AIs741.jpg,"Affectionate, Energetic, Amiable, Reserved, Gentle, Sensitive",False,M,2008,Tibetan Terrier,12
258,https://cdn2.thedogapi.com/images/tmj_UmLCS.jpg,"Affectionate, Energetic, Amiable, Reserved, Gentle, Sensitive",False,F,2012,Tibetan Terrier,8
259,https://cdn2.thedogapi.com/images/cmVJgX9tx.jpg,"Trainable, Good-natured, Devoted, Lively, Playful, Intelligent",False,F,2017,Standard Schnauzer,3
260,https://cdn2.thedogapi.com/images/uT8rYVX0i.jpg,"Aloof, Clownish, Dignified, Independent, Happy",False,F,2010,Rocco,10
261,https://cdn2.thedogapi.com/images/FXkloOzpH.jpg,"Aloof, Clownish, Dignified, Independent, Happy",False,F,2015,Chloe,5
262,https://cdn2.thedogapi.com/images/BJa4kxc4X_1280.jpg,"Stubborn, Curious, Playful, Adventurous, Active, Fun-loving",False,F,2018,Affenpinscher,2
263,https://cdn2.thedogapi.com/images/B1-llgq4m_1280.jpg,"Good-natured, Affectionate, Intelligent, Active, Protective",False,F,2010,Australian Shepherd,10
264,https://cdn2.thedogapi.com/images/B1pDZx9Nm_1280.jpg,"Affectionate, Sweet-Tempered, Lively, Alert, Playful, Happy",False,F,2018,Chinese Crested,2
265,https://cdn2.thedogapi.com/images/BkE6Wg5E7_1280.jpg,"Reliable, Affectionate, Alert, Loyal, Obedient, Trainable",False,M,2014,Dutch Shepherd,6
266,https://cdn2.thedogapi.com/images/B1Edfl9NX_1280.jpg,"Friendly, Devoted, Reserved, Gentle, Confident, Loving",True,F,2015,Great Dane,5
267,https://cdn2.thedogapi.com/images/B12uzg9V7_1280.png,"Strong Willed, Fearless, Affectionate, Patient, Gentle, Confident",True,M,2018,Great Pyrenees,2
268,https://cdn2.thedogapi.com/images/ryzzmgqE7_1280.jpg,"Keen, Loyal, Companionable, Loving, Active, Trainable",False,F,2008,Lagotto Romagnolo,12
269,https://cdn2.thedogapi.com/images/B1d5me547_1280.jpg,"Friendly, Alert, Confident, Loving, Courageous, Strong",True,M,2017,Olde English Bulldogge,3
270,https://cdn2.thedogapi.com/images/SkJj7e547_1280.jpg,"Hardy, Friendly, Energetic, Alert, Intelligent, Happy",True,F,2013,Papillon,7
271,https://cdn2.thedogapi.com/images/S1T8Ee9Nm_1280.jpg,"Stubborn, Friendly, Sociable, Lively, Alert, Playful",True,F,2018,Samoyed,2
272,https://cdn2.thedogapi.com/images/Bklnce5NX_1280.jpg,"Feisty, Alert, Independent, Playful, Quick, Self-assured",False,M,2009,Scottish Terrier,11
273,https://cdn2.thedogapi.com/images/SyU12l9V7_1280.jpg,"Steady, Aloof, Stubborn, Energetic, Alert, Intelligent, Powerful, Fast",True,F,2016,Weimaraner,4
274,https://cdn2.thedogapi.com/images/BJ1gnx5Vm_1280.jpg,"Stubborn, Friendly, Affectionate, Loyal, Playful, Active",False,M,2015,Welsh Springer Spaniel,5
275,https://cdn2.thedogapi.com/images/HyzyjXjV7.gif,"Aloof, Clownish, Dignified, Independent, Happy",False,M,2017,Nala,3
276,https://cdn2.thedogapi.com/images/ryZb6D6NQ.gif,"Aloof, Clownish, Dignified, Independent, Happy",True,M,2012,Sophie,8
277,https://cdn2.thedogapi.com/images/r156pDT4m.gif,"Aloof, Clownish, Dignified, Independent, Happy",True,M,2011,George,9
278,https://cdn2.thedogapi.com/images/Bk3Rf6TNX.gif,"Aloof, Clownish, Dignified, Independent, Happy",True,M,2016,Luke,4
279,https://cdn2.thedogapi.com/images/r12d7apV7.gif,"Aloof, Clownish, Dignified, Independent, Happy",True,F,2013,Oscar,7
280,https://cdn2.thedogapi.com/images/SyJSEapN7.gif,"Aloof, Clownish, Dignified, Independent, Happy",False,F,2015,Joey,5
281,https://cdn2.thedogapi.com/images/r16sH664Q.gif,"Aloof, Clownish, Dignified, Independent, Happy",True,F,2010,Hank,10
282,https://cdn2.thedogapi.com/images/HJCAYTpEX.gif,"Aloof, Clownish, Dignified, Independent, Happy",True,F,2015,Grace,5
283,https://cdn2.thedogapi.com/images/rk0tuu2HX_1280.jpg,"Aloof, Clownish, Dignified, Independent, Happy",False,F,2008,Jack,12
284,https://cdn2.thedogapi.com/images/SJcCuu2SX_1280.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,F,2013,Holly,7
285,https://cdn2.thedogapi.com/images/HkqBYu3SX_1280.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,M,2011,Trixie,9
286,https://cdn2.thedogapi.com/images/njDSq3gRF.jpg,"Loyal, Independent, Intelligent, Brave",True,F,2015,Akbash Dog,5
287,https://cdn2.thedogapi.com/images/WVawT4Gap.jpg,"Loyal, Independent, Intelligent, Brave",True,F,2018,Akbash Dog,2
288,https://cdn2.thedogapi.com/images/P44Wk6wSj.jpg,"Friendly, Affectionate, Devoted, Loyal, Dignified, Playful",False,M,2016,Alaskan Malamute,4
289,https://cdn2.thedogapi.com/images/0rx5_e-Ur.jpg,"Friendly, Affectionate, Devoted, Loyal, Dignified, Playful",True,F,2015,Alaskan Malamute,5
290,https://cdn2.thedogapi.com/images/pk1AAdloG.jpg,"Friendly, Assertive, Energetic, Loyal, Gentle, Confident, Dominant",False,M,2018,American Bulldog,2
291,https://cdn2.thedogapi.com/images/AcXu5OATT.jpg,"Friendly, Assertive, Energetic, Loyal, Gentle, Confident, Dominant",True,F,2016,American Bulldog,4
292,https://cdn2.thedogapi.com/images/34v9aKCct.jpg,"Strong Willed, Stubborn, Friendly, Clownish, Affectionate, Loyal, Obedient, Intelligent, Courageous",True,M,2009,American Bully,11
293,https://cdn2.thedogapi.com/images/aG5NsYZvQ.jpg,"Friendly, Alert, Reserved, Intelligent, Protective",True,F,2016,American Eskimo Dog,4
294,https://cdn2.thedogapi.com/images/p4xvDeEpW.jpg,"Kind, Sweet-Tempered, Loyal, Independent, Intelligent, Loving",True,M,2012,American Foxhound,8
295,https://cdn2.thedogapi.com/images/fQSunHvl8.jpg,"Docile, Alert, Responsive, Dignified, Composed, Friendly, Receptive, Faithful, Courageous",False,F,2013,Akita,7
296,https://cdn2.thedogapi.com/images/5Qdip6GTm.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,M,2009,Yoda,11
297,https://cdn2.thedogapi.com/images/RvXbWaH43.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,F,2017,Luna,3
298,https://cdn2.thedogapi.com/images/de9LfZ9KP.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,M,2009,Molly,11
299,https://cdn2.thedogapi.com/images/j7T4YcNzE.jpg,"Aloof, Clownish, Dignified, Independent, Happy",False,M,2010,Penny,10
300,https://cdn2.thedogapi.com/images/3NC7vIjMR.jpg,"Cautious, Energetic, Loyal, Obedient, Protective, Brave",False,F,2015,Australian Cattle Dog,5
301,https://cdn2.thedogapi.com/images/g8KDO0Yvd.jpg,"Cautious, Energetic, Loyal, Obedient, Protective, Brave",True,F,2008,Australian Cattle Dog,12
302,https://cdn2.thedogapi.com/images/_GKG9ahhj.jpg,"Self-confidence, Hardy, Lively, Alert, Intelligent, Active",False,F,2008,Bearded Collie,12
303,https://cdn2.thedogapi.com/images/M96ZzvXqp.jpg,"Self-confidence, Hardy, Lively, Alert, Intelligent, Active",False,M,2011,Bearded Collie,9
304,https://cdn2.thedogapi.com/images/cZT3u01tZ.jpg,"Self-confidence, Hardy, Lively, Alert, Intelligent, Active",True,M,2011,Bearded Collie,9
305,https://cdn2.thedogapi.com/images/38KoA9gGB.jpg,"Tenacious, Keen, Energetic, Responsive, Alert, Intelligent",True,F,2015,Border Collie,5
306,https://cdn2.thedogapi.com/images/e9y7-VkOl.jpg,"Tenacious, Keen, Energetic, Responsive, Alert, Intelligent",False,F,2010,Border Collie,10
307,https://cdn2.thedogapi.com/images/8flER_jUa.jpg,"Tenacious, Keen, Energetic, Responsive, Alert, Intelligent",False,M,2011,Border Collie,9
308,https://cdn2.thedogapi.com/images/Ld0_u3Ubg.jpg,"Tenacious, Keen, Energetic, Responsive, Alert, Intelligent",True,M,2018,Border Collie,2
309,https://cdn2.thedogapi.com/images/q3wSiFZ7m.jpg,"Trainable, Protective, Sweet-Tempered, Keen, Active",True,F,2010,Bull Terrier,10
310,https://cdn2.thedogapi.com/images/zHwi3vVju.jpg,"Trainable, Protective, Sweet-Tempered, Keen, Active",True,M,2011,Bull Terrier,9
311,https://cdn2.thedogapi.com/images/AKir88WB_.jpg,"Trainable, Protective, Sweet-Tempered, Keen, Active",False,M,2009,Bull Terrier,11
312,https://cdn2.thedogapi.com/images/4jvZUBiYC.jpg,"Affectionate, Intelligent, Quiet, Dominant, Happy, Protective",False,F,2018,Chesapeake Bay Retriever,2
313,https://cdn2.thedogapi.com/images/UuDd-Gb0j.jpg,"Affectionate, Intelligent, Quiet, Dominant, Happy, Protective",False,F,2018,Chesapeake Bay Retriever,2
314,https://cdn2.thedogapi.com/images/-QbEXksWV.jpg,"Affectionate, Intelligent, Quiet, Dominant, Happy, Protective",False,M,2009,Chesapeake Bay Retriever,11
315,https://cdn2.thedogapi.com/images/5TW4CCc9c.jpg,"Trainable, Friendly, Affectionate, Playful, Quiet, Faithful",True,M,2015,Cocker Spaniel,5
316,https://cdn2.thedogapi.com/images/JfXoSp85R.jpg,"Trainable, Friendly, Affectionate, Playful, Quiet, Faithful",True,M,2016,Cocker Spaniel,4
317,https://cdn2.thedogapi.com/images/aQkrp7YWk.jpg,"Playful, Loyal, Independent, Intelligent, Happy, Vocal",True,F,2009,Finnish Spitz,11
318,https://cdn2.thedogapi.com/images/MyqmolpOL.jpg,"Playful, Loyal, Independent, Intelligent, Happy, Vocal",True,M,2010,Finnish Spitz,10
319,https://cdn2.thedogapi.com/images/E585lUflj.jpg,"Playful, Loyal, Independent, Intelligent, Happy, Vocal",True,F,2008,Finnish Spitz,12
320,https://cdn2.thedogapi.com/images/7pTie4t9y.jpg,"Playful, Loyal, Independent, Intelligent, Happy, Vocal",True,M,2017,Finnish Spitz,3
321,https://cdn2.thedogapi.com/images/6euYVVE_u.jpg,"Playful, Loyal, Independent, Intelligent, Happy, Vocal",False,F,2014,Finnish Spitz,6
322,https://cdn2.thedogapi.com/images/J4H-oD_7x.jpg,"Benevolent, Agile, Alert, Intelligent, Active, Territorial",False,M,2011,Kooikerhondje,9
323,https://cdn2.thedogapi.com/images/bfTfztTZt.jpg,"Benevolent, Agile, Alert, Intelligent, Active, Territorial",True,F,2018,Kooikerhondje,2
324,https://cdn2.thedogapi.com/images/HUp3BZLeW.jpg,"Benevolent, Agile, Alert, Intelligent, Active, Territorial",False,M,2009,Kooikerhondje,11
325,https://cdn2.thedogapi.com/images/zImrLbJN_.png,"Benevolent, Agile, Alert, Intelligent, Active, Territorial",True,M,2012,Kooikerhondje,8
326,https://cdn2.thedogapi.com/images/_Qf9nfRzL.png,"Friendly, Lively, Gentle, Watchful, Calm",True,M,2013,Saint Bernard,7
327,https://cdn2.thedogapi.com/images/uAzXRozxs.jpg,"Charming, Fearless, Keen, Alert, Confident, Faithful",False,M,2018,Shiba Inu,2
328,https://cdn2.thedogapi.com/images/OSujkkRUn.jpg,"Charming, Fearless, Keen, Alert, Confident, Faithful",False,F,2012,Shiba Inu,8
329,https://cdn2.thedogapi.com/images/QDqJrzj0S.jpg,"Charming, Fearless, Keen, Alert, Confident, Faithful",False,F,2009,Shiba Inu,11
330,https://cdn2.thedogapi.com/images/ZRQ0TYzz6.jpg,"Affectionate, Energetic, Amiable, Reserved, Gentle, Sensitive",True,F,2017,Tibetan Terrier,3
331,https://cdn2.thedogapi.com/images/YavuF9onG.jpg,"Affectionate, Energetic, Amiable, Reserved, Gentle, Sensitive",True,M,2012,Tibetan Terrier,8
332,https://cdn2.thedogapi.com/images/ESfx2lGoC.jpg,"Affectionate, Energetic, Amiable, Reserved, Gentle, Sensitive",True,M,2015,Tibetan Terrier,5
333,https://cdn2.thedogapi.com/images/dtz9b2Lrz.jpg,"Trainable, Good-natured, Devoted, Lively, Playful, Intelligent",False,M,2011,Standard Schnauzer,9
334,https://cdn2.thedogapi.com/images/Dtxn7vdC0.jpg,"Trainable, Good-natured, Devoted, Lively, Playful, Intelligent",True,M,2010,Standard Schnauzer,10
335,https://cdn2.thedogapi.com/images/ZKCLwgy_e.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,F,2017,Bruiser,3
336,https://cdn2.thedogapi.com/images/iYXg8YY59.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,F,2008,Nina,12
337,https://cdn2.thedogapi.com/images/4Fw1A7oD8.jpg,"Aloof, Clownish, Dignified, Independent, Happy",False,F,2014,Ava,6
338,https://cdn2.thedogapi.com/images/BJE_kx5VQ_1280.jpg,"Friendly, Energetic, Loyal, Gentle, Confident",True,F,2013,Alaskan Husky,7
339,https://cdn2.thedogapi.com/images/S1fFlx5Em_1280.jpg,"Affectionate, Loyal, Intelligent, Faithful",True,F,2010,Bernese Mountain Dog,10
340,https://cdn2.thedogapi.com/images/rkZRggqVX_1280.jpg,"Friendly, Lively, Intelligent",False,M,2008,Boston Terrier,12
341,https://cdn2.thedogapi.com/images/S13yZg5VQ_1280.jpg,"Stubborn, Affectionate, Loyal, Playful, Companionable, Trainable",True,M,2011,Bracco Italiano,9
342,https://cdn2.thedogapi.com/images/Sk7Qbg9E7_1280.jpg,"Hardy, Fearless, Assertive, Gay, Intelligent, Active",False,M,2013,Cairn Terrier,7
343,https://cdn2.thedogapi.com/images/HkRcZe547_1280.jpg,"Outgoing, Sociable, Trusting, Joyful, Even Tempered, Merry",False,F,2011,Cocker Spaniel (American),9
344,https://cdn2.thedogapi.com/images/SyviZlqNm_1280.jpg,"Affectionate, Lively, Playful, Intelligent, Trainable, Vocal",True,M,2009,Coton de Tulear,11
345,https://cdn2.thedogapi.com/images/S1nhWx94Q_1280.jpg,"Friendly, Affectionate, Cheerful, Loyal, Tolerant, Protective",False,M,2008,Dogo Argentino,12
346,https://cdn2.thedogapi.com/images/SkJfGecE7_1280.jpg,"Docile, Cautious, Sociable, Sensitive, Adaptable, Familial",False,M,2008,Field Spaniel,12
347,https://cdn2.thedogapi.com/images/BykZ7ecVX_1280.jpg,"Clownish, Loyal, Patient, Independent, Intelligent, Protective",True,F,2017,Kuvasz,3
348,https://cdn2.thedogapi.com/images/SJIUQl9NX_1280.jpg,"Fearless, Friendly, Spirited, Alert, Obedient, Intelligent",False,M,2010,Miniature Schnauzer,10
349,https://cdn2.thedogapi.com/images/SJJxjecEX_1280.jpg,"Outgoing, Loyal, Companionable, Gentle, Loving, Trainable",False,F,2013,Shiloh Shepherd,7
350,https://cdn2.thedogapi.com/images/BJWc57iNQ.gif,"Aloof, Clownish, Dignified, Independent, Happy",True,M,2015,Princess,5
351,https://cdn2.thedogapi.com/images/BJZlTPpVX.gif,"Aloof, Clownish, Dignified, Independent, Happy",False,F,2014,Ollie,6
352,https://cdn2.thedogapi.com/images/S10gmTTVQ.gif,"Aloof, Clownish, Dignified, Independent, Happy",False,M,2017,Mickey,3
353,https://cdn2.thedogapi.com/images/By-GQTaNQ.gif,"Aloof, Clownish, Dignified, Independent, Happy",False,M,2017,Molly,3
354,https://cdn2.thedogapi.com/images/HkD1LppV7.gif,"Aloof, Clownish, Dignified, Independent, Happy",False,F,2015,Guinness,5
355,https://cdn2.thedogapi.com/images/SyeodOnBQ_1280.jpg,"Aloof, Clownish, Dignified, Independent, Happy",False,M,2008,Sadie,12
